id,farmer_id,crop_class,crop_variety,bbk_payment_method,base_price,grade_a_price,grade_b_price,grade_c_price, total_weight ,grade_a_weight,grade_b_weight,grade_c_weight, total_net_weight , net_owed_to_farmer ,grade_a_cash_value,grade_b_cash_value,grade_c_cash_value,bbk_created_at
14095,3724,Soy Bean,Kafue,Paycode,12,15,14,12,470,350,120,0,270,2380,2250,1680,0,17/06/2025
24356,3750,Soy Bean,Emerald,Airtel Money,9,9,9,9,80,0,80,0,0,0,0,0,0,21/07/2025
26201,3750,Soy Bean,Kafue,Airtel Money,9,9,9,9,115,0,0,115,0,0,0,0,0,01/12/2025
17391,3765,Soy Bean,Kafue,Paycode,12,15,14,12,439,439,0,0,339,4435,5085,0,0,26/06/2025
21698,3906,Soy Bean,Kafue,Paycode,12,15,14,12,600,600,0,0,500,7500,7500,0,0,09/07/2025
21699,3906,Soy Bean,Emerald,Paycode,12,15,14,12,715,715,0,0,615,16725,9225,0,0,09/07/2025
10774,3910,Soy Bean,Kafue,Paycode,13,17,15,14,183,83,100,0,83,1245,0,1245,0,07/06/2025
10775,3910,Sunflower,Sunflower,Paycode,6,6,6,6,81,81,0,0,26,1401,156,0,0,07/06/2025
23070,3918,Cowpea,Lutembwe,Paycode,10,13,12,10,102,102,0,0,37,5543,481,0,0,14/07/2025
9266,3918,Soy Bean,Kafue,Paycode,13,17,15,14,586,536,50,0,376,5392,5542,750,0,03/06/2025
13161,3932,Cowpea,Lutembwe,Paycode,10,13,12,10,12,12,0,0,0,3174,0,0,0,14/06/2025
13162,3932,Sunflower,Sunflower,Paycode,6,6,6,6,54,54,0,0,0,3698,0,0,0,14/06/2025
4424,4051,Cowpea,Lutembwe,Paycode,10,13,12,10,187,0,0,187,122,9945,0,0,1220,17/05/2025
13677,4072,Soy Bean,Emerald,Paycode,12,15,14,12,560,560,0,0,460,2400,6900,0,0,16/06/2025
4881,4177,Soy Bean,Kafue,Airtel Money,12,12,12,12,774,774,0,0,774,9675,9675,0,0,19/05/2025
7118,4230,Soy Bean,Kafue,Paycode,13,17,15,14,407,200,150,57,307,4748,1700,2250,798,27/05/2025
17919,4241,Soy Bean,Kafue,Paycode,12,15,14,12,1696,1696,0,0,1396,20040,20940,0,0,27/06/2025
14987,4269,Navy Bean,Lwangeni,Paycode,21,23,21,21, 850.00 ,850,0,0,800," 17,425.00 ",18400,0,0,17/06/2025
7915,4297,Soy Bean,Kafue,Paycode,13,17,15,14,1025,1025,0,0,895,8565,15215,0,0,29/05/2025
14440,4325,Soy Bean,Kafue,Paycode,12,15,14,12,425,425,0,0,125,475,1875,0,0,18/06/2025
5774,4329,Soy Bean,Kafue,Paycode,13,17,15,14,1200,1200,0,0,1100,12400,18700,0,0,22/05/2025
14370,4346,Soy Bean,Kafue,Paycode,12,15,14,12,910,910,0,0,710,9650,10650,0,0,17/06/2025
19224,4350,Soy Bean,Kafue,Paycode,12,15,14,12,194,144,50,0,194,2860,2160,700,0,01/07/2025
16128,4350,Soy Bean,Emerald,Paycode,12,15,14,12,600,600,0,0,500,6300,7500,0,0,24/06/2025
8312,4407,Soy Bean,Kafue,Paycode,13,17,15,14,676,676,0,0,351,4417,5967,0,0,30/05/2025
13690,4430,Soy Bean,Kafue,Paycode,12,15,14,12,1725,1725,0,0,1525,22375,22875,0,0,16/06/2025
18977,4438,Soy Bean,Kafue,Paycode,12,15,14,12,194,194,0,0,94,1060,1410,0,0,30/06/2025
17917,4442,Soy Bean,Kafue,Paycode,12,15,14,12,466,466,0,0,266,3090,3990,0,0,27/06/2025
14889,4446,Soy Bean,Kafue,Paycode,12,15,14,12,3600,50,300,3250,3360,32990,0,1540,39000,19/06/2025
17928,4464,Soy Bean,Kafue,Paycode,12,15,14,12,675,675,0,0,575,7629,8625,0,0,27/06/2025
18946,4473,Soy Bean,Emerald,Paycode,12,15,14,12,1200,1200,0,0,1100,16150,16500,0,0,30/06/2025
18950,4485,Soy Bean,Emerald,Paycode,12,15,14,12,289,289,0,0,189,6960,2835,0,0,30/06/2025
20555,4521,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 850.00 ,850,0,0,750," 19,575.00 ",22500,0,0,05/07/2025
16697,4575,Soy Bean,Kafue,Paycode,12,15,14,12,2050,50,450,1550,1820,15130,0,3780,18600,25/06/2025
22057,4584,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 350.00 ,350,0,0,250," 3,675.00 ",6250,0,0,10/07/2025
9270,4589,Sunflower,Sunflower,Paycode,6,6,6,6,132,132,0,0,77,7335,462,0,0,03/06/2025
9269,4589,Cowpea,Lutembwe,Paycode,10,13,12,10,70,70,0,0,5,6873,65,0,0,03/06/2025
14268,4647,Soy Bean,Kafue,Paycode,12,15,14,12,1241,150,1091,0,1111,14924,300,15274,0,17/06/2025
11912,4731,Sunflower,Sunflower,Paycode,6,6,6,6,64,32,32,0,9,23604,0,54,0,11/06/2025
11911,4731,Soy Bean,Kafue,Paycode,13,17,15,14,1900,1800,100,0,1600,23550,25500,1500,0,11/06/2025
13645,4740,Sunflower,Sunflower,Paycode,6,6,6,6,21,21,0,0,0,0,0,0,0,16/06/2025
24146,4790,Sugar bean,Lungwebungu,Paycode,25,30,27,25," 1,100.00 ",1100,0,0,1000," 27,075.00 ",30000,0,0,20/07/2025
11923,4811,Soy Bean,Kafue,Paycode,13,17,15,14,150,0,150,0,0,-900,0,0,0,11/06/2025
7052,4871,Soy Bean,Kafue,Paycode,13,17,15,14,1200,1200,0,0,1000,17000,17000,0,0,27/05/2025
7086,4875,Soy Bean,Kafue,Paycode,13,17,15,14,700,450,250,0,600,8570,5950,3750,0,27/05/2025
2481,4879,Soy Bean,Kafue,Paycode,13,17,15,14,2250,2250,0,0,1850,27850,31450,0,0,09/05/2025
17744,4905,Navy Bean,Lwangeni,Paycode,21,23,21,21, 200.00 ,200,0,0,150," 1,880.00 ",3450,0,0,26/06/2025
22893,4913,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 225.00 ,75,150,0,175," 2,925.00 ",625,3300,0,13/07/2025
22895,4913,Navy Bean,Lwangeni,Paycode,21,23,21,21, 225.00 ,225,0,0,175," 15,075.00 ",4025,0,0,13/07/2025
9026,4917,Soy Bean,Emerald,Paycode,13,17,15,14,42,42,0,0,42,14,714,0,0,02/06/2025
2889,4917,Soy Bean,Emerald,Paycode,13,17,15,14,100,100,0,0,0,8420,0,0,0,12/05/2025
1564,4917,Soy Bean,Kafue,Paycode,13,17,15,14,1150,1150,0,0,910,7420,15470,0,0,06/05/2025
13600,4992,Soy Bean,Kafue,Paycode,12,15,14,12,750,700,50,0,650,8400,9000,700,0,16/06/2025
21684,5000,Sunflower,Sunflower,Paycode,6,6,6,6,57,57,0,0,2,12010,12,0,0,09/07/2025
25008,5073,Sugar bean,Lungwebungu,Paycode,25,30,27,25," 1,600.00 ",1600,0,0,1400," 36,800.00 ",42000,0,0,26/07/2025
87,5082,Groundnut,Lupande,Paycode,14,15,14,14,48,48,0,0, -   ,0,0,0,0,15/04/2025
8265,5092,Groundnut,Lupande,Airtel Money,12,13,12,12,9,0,9,0, -   ,0,0,0,0,30/05/2025
26216,5101,Soy Bean,Kafue,Airtel Money,9,9,9,9,75,0,0,75,0,0,0,0,0,01/12/2025
15283,5110,Soy Bean,Emerald,Airtel Money,10,10,10,10,100,0,100,0,0,-1400,0,0,0,20/06/2025
3643,5206,Groundnut,Lupande,Airtel Money,12,13,12,12,44,0,44,0, -   ,0,0,0,0,14/05/2025
26126,5310,Cowpea,Lutembwe,Paycode,10,10,10,10,52,0,0,52,52,520,0,0,520,15/10/2025
4205,5310,Soy Bean,Kafue,Paycode,13,17,15,14,466,466,0,0,241,2847,4097,0,0,15/05/2025
23975,5328,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 100.00 ,100,0,0,0, -   ,0,0,0,18/07/2025
9633,5336,Soy Bean,Kafue,Paycode,13,17,15,14,1394,1394,0,0,1084,16878,18428,0,0,04/06/2025
6266,5382,Soy Bean,Kafue,Paycode,13,17,15,14,550,550,0,0,250,3350,4250,0,0,23/05/2025
6790,5423,Soy Bean,Kafue,Paycode,13,17,15,14,648,648,0,0,448,6216,7616,0,0,26/05/2025
4393,5427,Soy Bean,Kafue,Paycode,13,17,15,14,1250,1250,0,0,950,14750,16150,0,0,17/05/2025
13954,5491,Navy Bean,Lwangeni,Paycode,21,23,21,21, 408.00 ,408,0,0,358," 10,734.00 ",8234,0,0,16/06/2025
20462,5495,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 24.00 ,24,0,0,24, 100.00 ,600,0,0,04/07/2025
20466,5508,Navy Bean,Lwangeni,Paycode,21,23,21,21, 50.00 ,0,50,0,50," 1,050.00 ",0,1050,0,04/07/2025
13263,5508,Navy Bean,Lwangeni,Paycode,21,23,21,21, 250.00 ,250,0,0,250," 5,750.00 ",5750,0,0,14/06/2025
13018,5516,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 314.00 ,314,0,0,264," 5,325.00 ",6600,0,0,13/06/2025
24515,5564,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 200.00 ,200,0,0,0, -   ,0,0,0,22/07/2025
13390,5591,Soy Bean,Kafue,Paycode,12,15,14,12,1389,939,450,0,1189,17385,11085,6300,0,14/06/2025
17953,5619,Soy Bean,Kafue,Paycode,12,15,14,12,100,0,100,0,0,0,0,0,0,27/06/2025
18159,5643,Sugar bean,Lungwebungu,Paycode,22,25,22,22," 1,272.00 ",1272,0,0,1272," 28,320.00 ",31800,0,0,28/06/2025
9487,2570,Soy Bean,Kafue,Paycode,13,17,15,14,550,250,300,0,200,1305,0,3000,0,03/06/2025
23204,2737,Navy Bean,Lwangeni,Paycode,21,23,21,21," 1,650.00 ",850,800,0,1600," 32,250.00 ",18400,16800,0,15/07/2025
19587,2765,Navy Bean,Lwangeni,Paycode,21,23,21,21, 470.00 ,470,0,0,320," 6,085.00 ",7360,0,0,02/07/2025
14106,2897,Soy Bean,Kafue,Paycode,12,15,14,12,300,300,0,0,150,1800,2250,0,0,17/06/2025
6782,2956,Soy Bean,Kafue,Paycode,13,17,15,14,300,300,0,0,200,2900,3400,0,0,26/05/2025
15940,3014,Soy Bean,Emerald,Paycode,12,15,14,12,50,50,0,0,50,8950,750,0,0,23/06/2025
8806,3029,Soy Bean,Kafue,Paycode,13,17,15,14,883,883,0,0,683,10465,11611,0,0,02/06/2025
8805,3029,Cowpea,Lutembwe,Paycode,10,13,12,10,107,0,107,0,42,504,0,504,0,02/06/2025
18447,3067,Soy Bean,Kafue,Airtel Money,10,10,10,10,168,168,0,0,0,0,0,0,0,27/06/2025
12953,3106,Soy Bean,Kafue,Paycode,12,15,14,12,1050,1050,0,0,800,6425,12000,0,0,13/06/2025
10367,3118,Soy Bean,Kafue,Paycode,13,17,15,14,1200,1200,0,0,1100,18200,18700,0,0,06/06/2025
10189,3153,Soy Bean,Kafue,Paycode,13,17,15,14,950,600,350,0,650,9450,5100,5250,0,05/06/2025
12319,3157,Soy Bean,Kafue,Paycode,12,15,14,12,547,147,250,150,322,4208,0,2408,1800,12/06/2025
17301,3218,Soy Bean,Kafue,Paycode,12,15,14,12,1172,1172,0,0,972,12530,14580,0,0,26/06/2025
14039,3222,Soy Bean,Kafue,Paycode,12,15,14,12,1075,950,125,0,1075,16000,14250,1750,0,17/06/2025
12434,3222,Cowpea,Lutembwe,Paycode,10,13,12,10,70,0,0,70,5,1155,0,0,50,12/06/2025
5643,3263,Soy Bean,Kafue,Paycode,13,17,15,14,1867,1750,117,0,1567,25505,24650,1755,0,22/05/2025
17311,3275,Cowpea,Bubebe,Paycode,10,13,12,10,91,91,0,0,26,6323,338,0,0,26/06/2025
17309,3275,Soy Bean,Kafue,Paycode,12,15,14,12,528,528,0,0,318,3120,4770,0,0,26/06/2025
10108,3279,Soy Bean,Emerald,Paycode,13,17,15,14,1400,1400,0,0,1300,20950,22100,0,0,05/06/2025
16178,3308,Soy Bean,Kafue,Paycode,12,15,14,12,1050,1050,0,0,875,12025,13125,0,0,24/06/2025
8289,3372,Soy Bean,Kafue,Paycode,13,17,15,14,267,267,0,0,237,8554,4029,0,0,30/05/2025
8288,3372,Soy Bean,Emerald,Paycode,13,17,15,14,425,425,0,0,325,5175,5525,0,0,30/05/2025
2146,3380,Soy Bean,Emerald,Paycode,13,17,15,14,118,118,0,0,18,306,306,0,0,08/05/2025
14006,3409,Soy Bean,Emerald,Paycode,12,15,14,12,135,0,0,135,135,1620,0,0,1620,16/06/2025
13790,3409,Soy Bean,Emerald,Paycode,12,15,14,12,582,0,582,0,382,3948,0,5348,0,16/06/2025
10121,3413,Soy Bean,Kafue,Paycode,13,17,15,14,1050,550,450,50,925,14175,7225,6750,700,05/06/2025
11863,3426,Soy Bean,Kafue,Paycode,13,17,15,14,400,400,0,0,300,3870,5100,0,0,11/06/2025
8994,3461,Soy Bean,Kafue,Paycode,13,17,15,14,650,650,0,0,350,-1100,5950,0,0,02/06/2025
8995,3461,Soy Bean,Kafue,Paycode,13,17,15,14,35,35,0,0,35,-505,595,0,0,02/06/2025
1402,3465,Soy Bean,Kafue,Paycode,13,17,15,14,820,820,0,0,520,1790,8840,0,0,05/05/2025
6984,3497,Soy Bean,Emerald,Airtel Money,12,12,12,12,200,0,200,0,0,0,0,0,0,26/05/2025
18841,3510,Soy Bean,Kafue,Airtel Money,9,9,9,9,150,0,150,0,0,0,0,0,0,30/06/2025
18855,3526,Soy Bean,Emerald,Airtel Money,9,9,9,9,148,100,48,0,148,6,950,456,0,30/06/2025
10696,3526,Soy Bean,Emerald,Airtel Money,12,12,12,12,1000,0,0,1000,1000,12800,0,0,12800,07/06/2025
8447,3526,Soy Bean,Emerald,Airtel Money,12,12,12,12,200,0,0,200,0,0,0,0,0,31/05/2025
11543,3629,Soy Bean,Kafue,Paycode,13,17,15,14,719,700,19,0,569,9335,9350,285,0,10/06/2025
11550,3638,Cowpea,Lutembwe,Paycode,10,13,12,10,331,331,0,0,266,12224,3458,0,0,10/06/2025
17035,5836,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 450.00 ,450,0,0,400," 10,050.00 ",12000,0,0,25/06/2025
12815,5860,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 40.00 ,0,0,40,40, 880.00 ,0,0,880,13/06/2025
15331,5871,Sugar bean,Lungwebungu,Paycode,22,25,22,22," 1,450.00 ",1400,50,0,1230," 26,700.00 ",29500,1100,0,20/06/2025
6683,5913,Soy Bean,Kafue,Paycode,13,17,15,14,620,620,0,0,470,7490,7990,0,0,26/05/2025
14387,6013,Soy Bean,Emerald,Paycode,12,15,14,12,417,417,0,0,417,16358,6255,0,0,18/06/2025
21929,6060,Soy Bean,Kafue,Paycode,12,15,14,12,594,594,0,0,444,4760,6660,0,0,10/07/2025
10671,6128,Soy Bean,Kafue,Paycode,13,17,15,14,2200,750,0,1450,1850,24600,6800,0,20300,06/06/2025
6456,6137,Soy Bean,Kafue,Paycode,13,17,15,14,1090,1090,0,0,990,15659,16830,0,0,24/05/2025
3459,6141,Soy Bean,Kafue,Paycode,13,17,15,14,1505,1505,0,0,955,13885,16235,0,0,13/05/2025
7714,6145,Soy Bean,Kafue,Paycode,13,17,15,14,650,0,650,0,100,0,0,1500,0,28/05/2025
8245,6219,Soy Bean,Kafue,Paycode,13,17,15,14,709,400,309,0,559,8035,4250,4635,0,30/05/2025
2434,6223,Soy Bean,Kafue,Paycode,13,17,15,14,327,327,0,0,77,309,1309,0,0,09/05/2025
12599,6302,Soy Bean,Emerald,Paycode,12,15,14,12,1311,1311,0,0,1211,19876,18165,0,0,13/06/2025
4670,6331,Soy Bean,Kafue,Paycode,13,17,15,14,1455,1455,0,0,1035,13295,17595,0,0,19/05/2025
4666,6385,Soy Bean,Kafue,Paycode,13,17,15,14,526,526,0,0,406,6102,6902,0,0,19/05/2025
9665,6403,Cowpea,Lutembwe,Paycode,10,13,12,10,455,255,200,0,390,7546,2470,2400,0,04/06/2025
9663,6403,Soy Bean,Kafue,Paycode,13,17,15,14,278,278,0,0,178,2676,3026,0,0,04/06/2025
10768,6449,Soy Bean,Kafue,Paycode,13,17,15,14,532,532,0,0,412,6522,7004,0,0,07/06/2025
10750,6449,Sunflower,Sunflower,Paycode,6,6,6,6,108,108,0,0,53,18,318,0,0,07/06/2025
3446,6500,Soy Bean,Kafue,Paycode,13,17,15,14,509,241,268,0,409,4917,2397,4020,0,13/05/2025
13130,6590,Sunflower,Sunflower,Paycode,6,6,6,6,135,135,0,0,80,20888,480,0,0,14/06/2025
4602,6590,Soy Bean,Emerald,Paycode,13,17,15,14,1724,1724,0,0,1324,20408,22508,0,0,18/05/2025
8134,6656,Soy Bean,Kafue,Paycode,13,17,15,14,1083,1083,0,0,953,15551,16201,0,0,29/05/2025
10516,6660,Soy Bean,Kafue,Paycode,13,17,15,14,1200,1200,0,0,1000,15500,17000,0,0,06/06/2025
23201,6664,Navy Bean,Lwangeni,Paycode,21,23,21,21, 600.00 ,400,200,0,550," 12,500.00 ",8050,4200,0,15/07/2025
23200,6664,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 100.00 ,100,0,0,50," 1,250.00 ",1250,0,0,15/07/2025
8130,6668,Soy Bean,Kafue,Paycode,13,17,15,14,1200,1200,0,0,1100,17100,18700,0,0,29/05/2025
7114,6736,Soy Bean,Kafue,Paycode,13,17,15,14,400,400,0,0,300,4600,5100,0,0,27/05/2025
10473,6828,Soy Bean,Kafue,Paycode,13,17,15,14,2400,2400,0,0,2250,37250,38250,0,0,06/06/2025
4976,6860,Soy Bean,Kafue,Paycode,13,17,15,14,550,550,0,0,450,7150,7650,0,0,20/05/2025
7039,3652,Soy Bean,Kafue,Paycode,13,17,15,14,953,953,0,0,803,12101,13651,0,0,27/05/2025
7536,3656,Cowpea,Lutembwe,Paycode,10,13,12,10,179,129,50,0,114,6134,832,600,0,28/05/2025
21722,3685,Soy Bean,Kafue,Paycode,12,15,14,12,1524,1524,0,0,1194,17409,17910,0,0,09/07/2025
15445,3744,Soy Bean,Kafue,Airtel Money,10,10,10,10,150,0,0,150,0,0,0,0,0,20/06/2025
14327,3837,Cowpea,Lutembwe,Paycode,10,13,12,10,47,0,0,47,0,16140,0,0,0,17/06/2025
7121,3845,Cowpea,Lutembwe,Paycode,10,13,12,10,86,0,0,86,21,210,0,0,210,27/05/2025
7123,3845,Soy Bean,Kafue,Paycode,13,17,15,14,1650,0,800,850,1500,20860,0,9750,11900,27/05/2025
14159,3878,Cowpea,Lutembwe,Paycode,10,13,12,10,165,0,165,0,100,1200,0,1200,0,17/06/2025
14156,3878,Soy Bean,Kafue,Paycode,12,15,14,12,296,96,50,150,196,2324,0,644,1800,17/06/2025
12433,3883,Cowpea,Lutembwe,Paycode,10,13,12,10,211,211,0,0,146,10223,1898,0,0,12/06/2025
7083,3887,Soy Bean,Emerald,Paycode,13,17,15,14,681,481,200,0,481,9745,4777,3000,0,27/05/2025
10773,3925,Sunflower,Sunflower,Paycode,6,6,6,6,39,39,0,0,39,234,234,0,0,07/06/2025
1662,3942,Soy Bean,Kafue,Airtel Money,13,17,15,14,488,317,171,0,388,5754,3689,2565,0,06/05/2025
14883,3982,Soy Bean,Kafue,Paycode,12,15,14,12,500,500,0,0,500,7500,7500,0,0,19/06/2025
13179,3982,Soy Bean,Kafue,Paycode,12,15,14,12,1212,1212,0,0,782,15256,11730,0,0,14/06/2025
2454,3992,Groundnut,Lupande,Airtel Money,13,16,14,13,38,38,0,0, 38.00 ,8,608,0,0,09/05/2025
17201,4057,Soy Bean,Kafue,Paycode,12,15,14,12,1200,1200,0,0,1100,16000,16500,0,0,26/06/2025
22319,4090,Soy Bean,Kafue,Paycode,12,15,14,12,126,0,126,0,126,1764,0,1764,0,11/07/2025
686,4243,Soy Bean,Kafue,Paycode,13,17,15,14,873,873,0,0,573,8341,9741,0,0,29/04/2025
20903,4275,Sugar bean,Lungwebungu,Paycode,25,30,27,25," 1,398.00 ",1398,0,0,1398," 27,520.00 ",41940,0,0,06/07/2025
22229,4283,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 200.00 ,200,0,0,0,-2.00 ,0,0,0,11/07/2025
5779,4295,Soy Bean,Kafue,Paycode,13,17,15,14,685,685,0,0,385,-155,6545,0,0,22/05/2025
4418,4323,Soy Bean,Kafue,Paycode,13,17,15,14,1200,900,300,0,1070,15990,13090,4500,0,17/05/2025
4419,4327,Soy Bean,Kafue,Paycode,13,17,15,14,990,300,690,0,660,7677,0,9900,0,17/05/2025
7911,4331,Soy Bean,Kafue,Paycode,13,17,15,14,39,39,0,0,39,13,663,0,0,29/05/2025
16845,4357,Soy Bean,Kafue,Paycode,12,15,14,12,1260,1260,0,0,1160,23950,17400,0,0,25/06/2025
16844,4357,Soy Bean,Emerald,Paycode,12,15,14,12,730,730,0,0,530,7050,7950,0,0,25/06/2025
9151,4369,Soy Bean,Kafue,Paycode,13,17,15,14,424,324,100,0,314,4488,3638,1500,0,03/06/2025
4756,4377,Soy Bean,Kafue,Paycode,13,17,15,14,737,0,737,0,437,4505,0,6555,0,19/05/2025
9795,4645,Soy Bean,Kafue,Paycode,13,17,15,14,1200,0,0,1200,1100,15400,0,0,15400,04/06/2025
13777,4674,Soy Bean,Kafue,Paycode,12,15,14,12,100,0,100,0,0,0,0,0,0,16/06/2025
330,6969,Groundnut,Lupande,Paycode,12,13,12,12,100,100,0,0, -   ,0,0,0,0,22/04/2025
23985,6981,Groundnut,Lupande,Airtel Money,0,27,0,0,20,20,0,0, -   ,-250,0,0,0,18/07/2025
646,6985,Soy Bean,Kafue,MTN Money,12,12,12,12,64,64,0,0,64,800,800,0,0,29/04/2025
3774,7101,Groundnut,Lupande,Airtel Money,12,13,12,12,38,38,0,0, -   ,0,0,0,0,15/05/2025
8526,7162,Soy Bean,Kafue,Paycode,13,17,15,14,170,170,0,0,0,0,0,0,0,31/05/2025
3038,7166,Soy Bean,Kafue,Paycode,13,17,15,14,50,0,0,50,50,700,0,0,700,12/05/2025
18432,7194,Navy Bean,Lwangeni,Paycode,21,23,21,21, 241.00 ,50,191,0,191," 4,011.00 ",0,4011,0,28/06/2025
14722,7273,Soy Bean,Kafue,Paycode,12,15,14,12,182,82,100,0,82,1148,0,1148,0,19/06/2025
3927,7273,Soy Bean,Kafue,Paycode,13,17,15,14,50,50,0,0,50,850,850,0,0,15/05/2025
9361,7333,Soy Bean,Kafue,Paycode,13,17,15,14,281,281,0,0,181,3077,3077,0,0,03/06/2025
6477,7475,Soy Bean,Kafue,Paycode,13,17,15,14,547,232,0,315,447,6154,2244,0,4410,24/05/2025
7090,7514,Soy Bean,Kafue,Paycode,13,17,15,14,800,500,300,0,675,10025,6375,4500,0,27/05/2025
11598,7528,Soy Bean,Kafue,Paycode,13,17,15,14,700,450,200,50,450,9450,3400,3000,700,10/06/2025
10083,2541,Soy Bean,Kafue,Paycode,13,17,15,14,1573,1573,0,0,1423,23191,24191,0,0,05/06/2025
18229,2545,Soy Bean,Kafue,Paycode,12,15,14,12,400,400,0,0,400,6000,6000,0,0,28/06/2025
15894,2553,Soy Bean,Kafue,Paycode,12,15,14,12,335,335,0,0,115,-504,1725,0,0,23/06/2025
13831,2576,Soy Bean,Emerald,Paycode,12,15,14,12,400,400,0,0,300,15810,4500,0,0,16/06/2025
2986,2584,Soy Bean,Kafue,Paycode,13,17,15,14,550,550,0,0,500,7500,8500,0,0,12/05/2025
14767,2636,Navy Bean,Lwangeni,Paycode,21,23,21,21, 539.00 ,539,0,0,389," 8,947.00 ",8947,0,0,18/06/2025
15925,2649,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 200.00 ,200,0,0,100," 1,100.00 ",2500,0,0,23/06/2025
19157,2675,Navy Bean,Lwangeni,Paycode,21,23,21,21, 550.00 ,250,300,0,500," 9,800.00 ",4600,6300,0,01/07/2025
17613,2699,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 250.00 ,250,0,0,200," 2,950.00 ",5000,0,0,26/06/2025
19996,2758,Soy Bean,Kafue,Paycode,12,15,14,12,500,500,0,0,400,4560,6000,0,0,03/07/2025
14743,2766,Navy Bean,Lwangeni,Paycode,21,23,21,21, 119.00 ,69,50,0,119," 2,637.00 ",1587,1050,0,18/06/2025
17094,2770,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 86.00 ,86,0,0,36," 5,108.00 ",900,0,0,25/06/2025
14753,2788,Navy Bean,Lwangeni,Paycode,21,23,21,21, 433.00 ,433,0,0,383," 7,509.00 ",8809,0,0,18/06/2025
15922,2796,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 150.00 ,150,0,0,100, 955.00 ,2500,0,0,23/06/2025
10130,2848,Soy Bean,Kafue,Paycode,13,17,15,14,200,200,0,0,200,3400,3400,0,0,05/06/2025
16940,2873,Navy Bean,Lwangeni,Paycode,21,23,21,21, 219.00 ,219,0,0,219," 5,037.00 ",5037,0,0,24/06/2025
16860,2882,Navy Bean,Lwangeni,Paycode,21,23,21,21, 450.00 ,450,0,0,450," 10,350.00 ",10350,0,0,23/06/2025
9714,4711,Soy Bean,Emerald,Paycode,13,17,15,14,2800,2650,150,0,2600,60920,41650,2250,0,04/06/2025
7037,4725,Groundnut,Wamusanga,Zamtel Money,12,13,12,12,200,200,0,0, -   ,0,0,0,0,27/05/2025
2369,4800,Soy Bean,Kafue,Paycode,13,17,15,14,950,950,0,0,850,13950,14450,0,0,09/05/2025
6258,4813,Soy Bean,Kafue,Paycode,13,17,15,14,1400,1400,0,0,1090,16230,18530,0,0,23/05/2025
19920,4833,Groundnut,Wamusanga,Airtel Money,12,13,12,12,955,955,0,0, 955.00 ,12892,12892,0,0,03/07/2025
16669,4833,Groundnut,Wamusanga,Airtel Money,12,13,12,12,300,300,0,0, 300.00 ,3750,4050,0,0,25/06/2025
7024,4833,Groundnut,Wamusanga,Airtel Money,12,13,12,12,267,267,0,0, 167.00 ,1654,2254,0,0,27/05/2025
9638,4861,Soy Bean,Kafue,Paycode,13,17,15,14,679,579,100,0,569,9143,7973,1500,0,04/06/2025
9739,4861,Sunflower,Sunflower,Paycode,6,6,6,6,58,58,0,0,58,348,348,0,0,04/06/2025
11910,4873,Sunflower,Sunflower,Paycode,6,6,6,6,59,59,0,0,59,354,354,0,0,11/06/2025
9252,4968,Cowpea,Lutembwe,Paycode,10,13,12,10,105,0,0,105,40,-1000,0,0,400,03/06/2025
17053,5031,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 900.00 ,900,0,0,800," 20,100.00 ",24000,0,0,25/06/2025
180,5089,Groundnut,Lupande,Paycode,12,13,12,12,20,20,0,0, -   ,0,0,0,0,21/04/2025
24024,5099,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 531.00 ,531,0,0,331," 9,430.00 ",9930,0,0,19/07/2025
13005,5204,Groundnut,Lupande,Zamtel Money,12,13,12,12,19,19,0,0, -   ,0,0,0,0,13/06/2025
18047,5245,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 950.00 ,950,0,0,850," 22,575.00 ",25500,0,0,27/06/2025
17637,5257,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 400.00 ,400,0,0,300," 6,075.00 ",9000,0,0,26/06/2025
9740,5351,Sunflower,Sunflower,Paycode,6,6,6,6,60,60,0,0,5,3060,30,0,0,04/06/2025
2502,5351,Soy Bean,Kafue,Paycode,13,17,15,14,300,200,100,0,190,3030,1530,1500,0,09/05/2025
4374,5431,Soy Bean,Kafue,Paycode,13,17,15,14,1050,850,200,0,740,10280,9180,3000,0,17/05/2025
14426,5493,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 79.00 ,0,79,0,9," 1,057.00 ",0,198,0,17/06/2025
